sentence_id	sentence	locale	reason
afc377517addfcfdeab717c86d05fe12604770ed3b6347b18920d772e20c14dd	His daughter was born during his junior year of college.	en	Reallybad
b0d3baec225d6f472923097f9678b1b4e6e513832d2948e0ad5fc1176effb170	The team recorded the second victory in program history against Bates College.	en	N9t happy
b1422f7eb8b60c9c7a61a22fe04e92d8169820ed69a143be5f2427e50c3d7cba	Elma Irene Reed was born to Rev.	en	grammar-or-spelling
b174bc8628806b71945936c1737628e7653450632fec42f535070ab4c460d0eb	It is one of three species of S"tigmatomma" native to North America.	en	different-language
b1cde5f857af12d70f396e78247e7faf3a9ab4979863ebc73b420f4ce7bfc460	He also surveyed part of the border between South Australia and Western Australia.	en	offensive-language
b1cde5f857af12d70f396e78247e7faf3a9ab4979863ebc73b420f4ce7bfc460	He also surveyed part of the border between South Australia and Western Australia.	en	different-language
b0a047c09e0ba6ccf167e6d58496069a77f77a48e75e09b6fb2e5d747cbb5085	Stan is the son of producer Bill Sheppard.	en	different-language
b0a047c09e0ba6ccf167e6d58496069a77f77a48e75e09b6fb2e5d747cbb5085	Stan is the son of producer Bill Sheppard.	en	difficult-pronunciation
b1d933ca32be077d1b6a071e9c993e3af5a8593b46242790acb0e3d3cf28182c	The copy was later found again.	en	offensive-language
b1d933ca32be077d1b6a071e9c993e3af5a8593b46242790acb0e3d3cf28182c	The copy was later found again.	en	different-language
b1d933ca32be077d1b6a071e9c993e3af5a8593b46242790acb0e3d3cf28182c	The copy was later found again.	en	difficult-pronunciation
b1d933ca32be077d1b6a071e9c993e3af5a8593b46242790acb0e3d3cf28182c	The copy was later found again.	en	sqEBFdlQnMk
b0d3baec225d6f472923097f9678b1b4e6e513832d2948e0ad5fc1176effb170	The team recorded the second victory in program history against Bates College.	en	offensive-language
b0d3baec225d6f472923097f9678b1b4e6e513832d2948e0ad5fc1176effb170	The team recorded the second victory in program history against Bates College.	en	grammar-or-spelling
b0f14254b7a8d3d398368809cf4b664f98eacfc95b21378aa140f0e7dcc093f6	Weisberger also was pleased to Anderson recording new music again.	en	grammar-or-spelling
b264a95dbefafda21f5329ca395967d46ba786c3b17a695a8213a0eae1b438a2	The video premiered exclusively via Vevo.	en	different-language
b37106463ce2e722443f5ebd53461b0c9f914da7c7e51248e9a7da90e0761243	Carlos Matamoros Franco is the winner of many international chess tournaments.	en	different-language
b5318a33f6c0f98494fb81a62b52e3343388f5ff58cb18274496be1bd5048687	Wie is de Mol?	en	different-language
b5b654951bf3080d265dbb57bbd5f3f435237105cf73a70cad0e8c90f2f75626	The station is owned by Chisholm Trail Broadcasting Co.	en	grammar-or-spelling
b675c15cf699c3ca5ab52237041dcf36af626061b36fbe17c022f04010a45189	He was educated at St Joseph’s Gregory Terrace.	en	grammar-or-spelling
a1d09e35f23fa76c7a00dc0d95d73acff50853c070a82b357c8d1f4f1c9086e3	every time a new consensus is reached, the final translation will be updated.	en	grammar-or-spelling
43d4f17740fd469769af70b47e02cefcb05f8d680ac703e0915929416868300c	they cannot be freely reproduced or modified	en	grammar-or-spelling
43d4f17740fd469769af70b47e02cefcb05f8d680ac703e0915929416868300c	they cannot be freely reproduced or modified	en	.
b67c030c0cee66571e18a7340a3de54eca03442f1cf23ef36501dbb603144324	An ascent of Mt.	en	grammar-or-spelling
b646179645f41d7dd62a00d61a38168e36826db56b8f220c64b51cad265aa5e5	The Parsonage at ul.	en	grammar-or-spelling
b68d169ce07fb18deac28229bf5f25e8924bb927ee9b14da0ec72f0007c391ad	As Pickwick breakfasts Mrs Bardell reprises her song "My Next" while Pickwick eats.	en	grammar-or-spelling
b76ae9858a59e2f57a1e03baea187a8620f35bcd1a04d532d965bf8f52802f9b	The Twin Sisters were also potentially used during the and American Civil War.	en	offensive-language
b76ae9858a59e2f57a1e03baea187a8620f35bcd1a04d532d965bf8f52802f9b	The Twin Sisters were also potentially used during the and American Civil War.	en	different-language
b74522ee28ca221f1374993d12c3598e534140383699a31f941be8dff65d5903	He played college football for the St.	en	grammar-or-spelling
b841d3b218b9e972dc1ed07720d1ef7b6932e36e27bf8f88c41d029f3154c65f	She left Australia an went to study at West Virginia University.	en	grammar-or-spelling
b821fb3c2c582984ef495b9ff7fa3f215ea90a26c5e9b0fdc42c45a1f489087c	The ran the company and lived together for the rest of their lives.	en	grammar-or-spelling
b83ea620292351091e4905439f7e6aa08602cd4c52ecac03eba66de65285471d	Lugard was commissioned as no.	en	grammar-or-spelling
b84fa5ffe4baec569b926cc581b08cfa41d2d02e922adeb2800156eed176cb56	Crit.	en	grammar-or-spelling
b7a42bca7d6be5eaff5e20ac39fe8be4a1c643360991276cd4ba0ba7604dcf0c	Hull City	en	.
b89cf627419f05ee4df7ce531b0ba70b2ba72e4e7ecde5e0f4f09aad3824f850	The company own and operates the electricity distribution network in South Canterbury.	en	grammar-or-spelling
b8c8de4883a864262124e56165d544d8364d17ba77ac8606a6f6990b8f408f95	Eyes medium sized.	en	grammar-or-spelling
b8a0f352ae29eee1e13bf061b4a6de28e8df60adade1dc8327dd7b85cc1545b5	He married the daughter of king of Rewa.	en	grammar-or-spelling
b724793eaf667d1c4aeeb82ff263c76555c6ac04f98126f322ea2ba2d832fabb	He married to Sylvia Dorothy Samarasinghe.	en	grammar-or-spelling
b8be17a4795b63437c1d1c8cbc7ed9c5dbad8e3dec75c9bd09976242f60de00c	Feres studied law at the of the University of Chile.	en	grammar-or-spelling
b89cf627419f05ee4df7ce531b0ba70b2ba72e4e7ecde5e0f4f09aad3824f850	The company own and operates the electricity distribution network in South Canterbury.	en	grammar-or-spelling
2ed5cbbe90b01b863c75c0450c024b8de5d26c6f929d18897325b019fc749f6f	All I can say is that's his nature	en	.
b91b1eaac2c7fe21e48486b1c5999da82e432004ebc4449fd3607f98ab652973	Stanley Whittaker gained is College education at Keiser University in Florida.	en	grammar-or-spelling
b7bdf51153d7e68d315e9a4feee6e62ae536352f9db014c0a3b155e7dde8d3dc	In the scene where Capt.	en	grammar-or-spelling
b94d88b1cd4e82a48934434a9b9d2cce2bc1eabdc522a481a152e68cb29c3ff4	In late April arrived to render assistance.	en	grammar-or-spelling
b9cfd5a71525efdf3fc68c402eb16e9909f3a590496cb89ee0713bdb2d53b797	Trnka was charged with these robbery murders.	en	difficult-pronunciation
b9e2d98968718b58869919339f23f05ce9123084c660426d2656617ac540eeff	He acted handful of television dramas and particularly rejecting soap operas and mega teledramas.	en	grammar-or-spelling
b9f4df3fd87545938970b313031f9f24b800b31ae0a18517b119d846e081254e	It is considered as the first work of essay of Nepali literature.	en	grammar-or-spelling
ba2c65bb6bc33099b445a3b93cebd207ebbde47d2f23692c07d37a7a1a034ce2	She is affiliated with the University of Copenhagen.	en	offensive-language
ba2c65bb6bc33099b445a3b93cebd207ebbde47d2f23692c07d37a7a1a034ce2	She is affiliated with the University of Copenhagen.	en	grammar-or-spelling
ba2c65bb6bc33099b445a3b93cebd207ebbde47d2f23692c07d37a7a1a034ce2	She is affiliated with the University of Copenhagen.	en	different-language
ba2c65bb6bc33099b445a3b93cebd207ebbde47d2f23692c07d37a7a1a034ce2	She is affiliated with the University of Copenhagen.	en	difficult-pronounce
ba2c65bb6bc33099b445a3b93cebd207ebbde47d2f23692c07d37a7a1a034ce2	She is affiliated with the University of Copenhagen.	en	Nicc
b85d68b1062449c270d3bb76b2c3c35226cd3fe3e8ce2154e70b2e99afd0817d	He is commemorated at the Thiepval Memorial.	en	offensive-language
be0902bd1920d0ce6794fe361df7cd2c78a9c6dd017960764af2ba14e72430f8	Clypeus narrowly expanded laterally over the eyes.	en	It's a violation if anyone other than mozilla hears it
be1bed17d8ac7ece2a429577ebb0c8fdec916936f586590659b290e254541351	They are fucking scum.	en	offensive-language
bd44de4682206c2b521acf6d92791deeca3c4b29a5dc7bbefe1dcf812875785e	Events participated in	en	grammar-or-spelling
bd44de4682206c2b521acf6d92791deeca3c4b29a5dc7bbefe1dcf812875785e	Events participated in	en	.
bdf9615094f3599bffb0479babb00e4245391ea81d7b09dd1e0e07bce7b79c84	Hate Dept.	en	grammar-or-spelling
bd04ee39d6bbbf53bf9c2fab6214c0f144c539712a6ed0c3452bdcc25e75454a	He was the second son of Rev.	en	grammar-or-spelling
c0e731b3cc1f15ec9131e754a09b840e3b5b334963f5a1e7e20e432c0f0f9ce2	The rest of the songs ware recorded at Net Guru Studios in Kolkata.	en	grammar-or-spelling
c098c1f97ae9b467e19d23177a05badbb9767c7d1fc7a45e89d3bd6a7c3194e0	Using Openclipart	en	.
c047bcae7e7c10cd0ad6a0c6ad564e2d409281916ace7615e52a158d9dc26fc9	Royal Antwerp	en	.
c3cf1489c7ec915c32164443fb134f483f6eb37dce9f350fba98d9c2df8fc544	Christine helps her husband with his silicosis research.	en	grammar-or-spelling
c3d421bb9b17c92447ee8fa860fa74fa8ccb29584f3714b393f0cb3ecc6e33c1	Huot et.	en	different-language
c3f159df346132775cbd69ac022fcce74764f189edcca16b88393cb1675d569a	The Cruzeiro team at the time included the likes of Nelinho and Dirceu Lopes.	en	difficult-pronounce
c3e675182e3f043db618ad4d306492bb02141fee6b447902fb34f4a5b0aa8fe4	Swarovski have created a line of liquid and solid perfumes.	en	grammar-or-spelling
c3dabbad4f6a1c33fd0042faf6e3042d730a59d44a69b5ef0041686955dc23a4	Catenary poles are spaced every to support the overhead electrical lines.	en	grammar-or-spelling
c4015c3681fb5b8c81c429030ee18ddf3496596894e144edbb4a87db7e2e0c64	In Nazi Germany Stieber set National Socialist jubilant texts to music.	en	grammar-or-spelling
c3dabbad4f6a1c33fd0042faf6e3042d730a59d44a69b5ef0041686955dc23a4	Catenary poles are spaced every to support the overhead electrical lines.	en	grammar-or-spelling
c3ee0f9f2834b9aad0b5a4508405daf40aca0fe416d49efd0c6af6fee433080d	He held this position the rest of his life.	en	grammar-or-spelling
c4084c8a3222b3902aed85f9f932f29dd526a3f92619da0be771232fc23dca08	One is also on display at the National Infantry Museum in Fort Benning, Georgia.	en	grammar-or-spelling
c4084c8a3222b3902aed85f9f932f29dd526a3f92619da0be771232fc23dca08	One is also on display at the National Infantry Museum in Fort Benning, Georgia.	en	difficult-pronounce
c40683ac1bbd16bd387959a44a85cd48100c7475cde1a7bf61a9dbb03def8b95	Whilst the Markova Theatre will be mainly used for Music and Drama performances.	en	grammar-or-spelling
c3d421bb9b17c92447ee8fa860fa74fa8ccb29584f3714b393f0cb3ecc6e33c1	Huot et.	en	grammar-or-spelling
c41762e6f3af812735efd7cc56185735059d4f4ec576f402ed05d0d372e0021e	I-I don't understand.	en	grammar-or-spelling
c21b0cfa1f4deb2ae776c5f86b38be06605af9038d3b382d8f7ab96ddcb4c91f	The play was later stages in Hindi and Marathi languages.	en	grammar-or-spelling
c4058b7f0865fe97b6ca28d20f4df039a54bad7bf75b81e877daf5415c1d5a6e	But the native healers are often reluctant to accurately share their knowledge to outsiders.	en	offensive-language
c4325dee0c2cfc6df5f2e9823c3e45cee9ab69ff044d159739f2ae8564de1f25	Dobson's position is controversial.	en	difficult-pronunciation
c4325dee0c2cfc6df5f2e9823c3e45cee9ab69ff044d159739f2ae8564de1f25	Dobson's position is controversial.	en	Paris
c41b6045d7e1e5c2af2e418fe26997debdce059c17f2a88683d44b0018595d20	She was the concubine of the king.	en	difficult-pronunciation
c41162e614443b72e323cedc26b30b7b7d1d2d21e232d538ddc286451efefee0	Rudge published his description in "Transactions of the Linnean Society of London".	en	difficult-pronunciation
c45296d6472683f0f6a6fd3b2e6da1e16cf7b836fd2b00b3e388c85d296cfc2c	An chart of all contrastive sounds in Saurashtra is provided below.	en	grammar-or-spelling
c44ab9eaf32cbefe6f023720adf529026b03f933e7748e1256d222f0a0e99021	Upon arriving at the station, guests boarded a large, open-air aerial tram vehicle.	en	grammar-or-spelling
c4453edcc2ad6ee24d0249b777a50939576e8fc309ee9510e499237d9905ab51	This was the beginning of the "Dragonlance" saga.	en	grammar-or-spelling
c4539d7a78864f3a63905ef02a993a8b875644cbdeb28c614f998087ff8a2b36	To earn a Jedi letter, the player must eradicate the specified number of probots.	en	grammar-or-spelling
c4539d7a78864f3a63905ef02a993a8b875644cbdeb28c614f998087ff8a2b36	To earn a Jedi letter, the player must eradicate the specified number of probots.	en	Paris
c41db4e3eefe58caad42a36af573318a9c3b64e9cddba3f5b586157d85326261	When the Second World War ended the elected mayor resumed his unfinished term.	en	offensive-language
c41db4e3eefe58caad42a36af573318a9c3b64e9cddba3f5b586157d85326261	When the Second World War ended the elected mayor resumed his unfinished term.	en	difficult-pronunciation
c41db4e3eefe58caad42a36af573318a9c3b64e9cddba3f5b586157d85326261	When the Second World War ended the elected mayor resumed his unfinished term.	en	https://www.baidu.com
c43f4076b80cfb7b8c3c285ff7844d39aec8a8848e13103e66a3a0e663ab2999	Being now guilty of a murder, he too fell under the family curse.	en	offensive-language
c46833feeb43fe5348acb57bb5830708e5a32668efb359cc9941f6ffe9c5b250	In the end, she finally touches and accept Grizabella back into the tribe.	en	grammar-or-spelling
c46112fb5b98aac93f2d4c8c28c497655d499a0662aeb73566d4223c15ed6020	To the west of St.Michael's Church lies the curiously named 'Nock Verges'.	en	grammar-or-spelling
c47c1a1452110e3ab0f8b4da4bd665c96bff14fd83ebbfb295f4ab053c40e0d8	He then went to he studied at the Japan Film School.	en	grammar-or-spelling
c47119284007633c2c733ccc4acd8160111e277aa2e82360291dda19bb3bfee2	Shah Md.	en	Not a sentence, just a name.
c47d07f63377e3417c6f1e5d30f5f4a4cd18098d355be3510dcc0d7fde0a8df8	Its administrative centre was Semyonov.	en	offensive-language
c47d07f63377e3417c6f1e5d30f5f4a4cd18098d355be3510dcc0d7fde0a8df8	Its administrative centre was Semyonov.	en	difficult-pronounce
c499a8454d723793dcf2e12c908bd42d7eb6278e6ac0dfe18fa7a6fd63266750	He was a brother of Harry O. Hoyt.	en	offensive-language
c46f31701f85a11d662eda527cb85af3c30045c88bfb6603910c1116291c7631	Gudrun Brangwen, an artist, pursues a destructive relationship with Gerald Crich, an industrialist.	en	different-language
c46f31701f85a11d662eda527cb85af3c30045c88bfb6603910c1116291c7631	Gudrun Brangwen, an artist, pursues a destructive relationship with Gerald Crich, an industrialist.	en	difficult-pronunciation
c495d2190e6ef548e9a3e9c1a61f2468af9e87f80d79a2e9835282a8674cfca8	Get the account id for the default account	en	different-language
c47aa5d832c39858da0f60f24acd545a2d3059e4af0df3ab1851ef29d194ef91	Other names include: Chaluedona, Chaluedene, Calueden and Callwedone before it ended up being Chalvedon.	en	offensive-language
c4ad765e3cff306b9cd575b46fe11ccb53cdb8546447fea12bdd35d45afa8b74	Unknown date	en	.
c4743a91183c1116c97e049836505a6e783548fdf2cd5a3ea110e1a4798e7bce	The germanium hydrohalides with one, two and three halogen atoms are colorless reactive liquids.	en	different-language
c4743a91183c1116c97e049836505a6e783548fdf2cd5a3ea110e1a4798e7bce	The germanium hydrohalides with one, two and three halogen atoms are colorless reactive liquids.	en	hybu8308@gmail.com
c4a3696f830fb6b75914a524d4ef22e148f9f3deaf215b7ec40d91c1d51d304b	The monument lay on the Big Kalemegdan.	en	grammar-or-spelling
c4ae4f036e2cd67f8838b24b865d441356306bcdb2691d3b8c061dfd39656790	It's a case of system failure.	en	different-language
c4bdc6c6f68e4d328969aa964f36b7688faaa9e09e4e6b8a0985c368130520a2	Secondary armament was a general purpose machine gun.	en	different-language
c49ff48c6b00fde20c3f7462a2762ee79cbb85815fc298ee3bee7bfd76653c70	Heavy infestations with grubs lead leaves to dried up and become brownish.	en	grammar-or-spelling
c4ebdb539d30ed2aa1f2500eef95ace073583ffb01a89356fb543ec53604d79d	After the season, Hart was traded to the Sacramento Kings.	en	Record button doesn't work 
c4be299f78958a2f2ba72e684f096df5e6a0760118eb8c3f6ad8c203ec89f651	The best known species in the family is "Armadillidium vulgare", the common pill bug.	en	difficult-pronunciation
c4eb167685f0042b4a0f260782898d9a7df62d80305492ff94be3bd902e18ccc	The title is taken from the poem by Gerard Manley Hopkins.	en	difficult-pronunciation
c4cace582f1dbe780b956018f90d0768f61d789750c97b3ad8a88391365c53ce	Zestafoni is also one of the winery-vinery centers of Georgia.	en	different-language
c4df6667a8cad57ec09c9ba505a4e516c800d051b307ae9d7db55a0eb60d256e	They will represent St.	en	grammar-or-spelling
c4f3605bd725b8aaf64f4ca3b41b10ffe22f9eb448087a9b58370f2883b20afe	About a month earlier Taber and Cannon had nearly come to blows over expenditure.	en	offensive-language
c5060e07f659b00140ae5224b896055a1d341548dac06802578bea85884809fd	The specific "caudatus" is Latin and is derived from "cauda", "tail".	en	offensive-language
c5060e07f659b00140ae5224b896055a1d341548dac06802578bea85884809fd	The specific "caudatus" is Latin and is derived from "cauda", "tail".	en	English 
c4e74d958754e94291320f23caf183ecaac004f383ce5ec45341177871e0a22d	Inter-class quiz competitions begin in junior school.	en	offensive-language
c50379228eae97198e90562323830570f65c0c7c7b64c38cc7ce0f295a56ddec	Fagan and Anna had had five sons.	en	offensive-language
c509820336151c1dd5d401b47f8a3cdf96a9f8047c3a72b03e1a139b381de26e	Powell River's Gymnastics association has produced many reputable gymnasts.	en	offensive-language
c4b3269c79ef4f782f697a6d7979aab9431f5a89fc0adc0ee84b3749e0cd923e	His first job was with a grocer in the New Cut, Lambeth.	en	offensive-language
c508aaed5af5dfa64e4841a3dedac4593bb2e10cf890eb8a4004b32e4528c63e	Gagarin has been heavily eroded by a long history of crater impacts.	en	offensive-language
